gid,gnaf_pid,listing_source,state,street,suburb,bedrooms,bathrooms,garage_spaces,building_size,land_size,mb,sa1,poa,sal,typ,dat,price,zoning_appears_on_portals,market,hedonic_price,date_sold,display_price,source,property_type,yield,sale_date,year,quarter,month,price_per_sqm,momentum_score,category
1827924.0,GANSW705827545,Sold,NSW,47 BOUNDARY ST,ROSEVILLE,3.0,2.0,3.0,,,10421590000,12103140863,2069,Roseville,house,2013-03-02,1100000.0,False,Roseville house buy,912592.5925925926,2013-03-02,1100000.0,nswlrs,UNKNOWN,,2013-03-02,2013,2013Q1,2013-03,,26.4,📉 Cooling
10465978.0,GANSW705848368,Sold,NSW,9 MELNOTTE AVE,ROSEVILLE,4.0,2.0,2.0,0 m²,760.0,10840312000,12101168402,2069,Roseville,house,2013-03-02,1840000.0,False,Roseville house buy,1439629.6296296294,2013-03-02,1840000.0,nswlrs,UNKNOWN,,2013-03-02,2013,2013Q1,2013-03,2421.0526315789475,26.4,📉 Cooling
8126100.0,GANSW708275057,Sold,NSW,4/95 PENSHURST ST,NORTH WILLOUGHBY,2.0,1.0,1.0,0 m²,0.0,10842220000,12101168709,2068,North Willoughby,unit,2013-03-02,512500.0,False,North Willoughby unit buy,947529.0697674418,2013-03-02,512500.0,nswlrs,UNKNOWN,,2013-03-02,2013,2013Q1,2013-03,,75.0,📈 Growing
10114662.0,GANSW706354340,Sold,NSW,14 CHALEYER ST,NORTH WILLOUGHBY,3.0,2.0,1.0,536 m²,537.0,10841870000,12101168715,2068,North Willoughby,house,2013-03-04,1261000.0,False,North Willoughby house buy,1123340.8333333335,2013-03-04,1261000.0,nswlrs,UNKNOWN,,2013-03-04,2013,2013Q1,2013-03,2348.2309124767226,75.0,📈 Growing
1786054.0,GANSW705848315,Sold,NSW,32 PARK AVE,ROSEVILLE,4.0,3.0,2.0,0 m²,873.0,10421740000,12103140813,2069,Roseville,house,2013-03-05,2255000.0,False,Roseville house buy,2376998.2547993017,2013-03-05,2255000.0,nswlrs,UNKNOWN,,2013-03-05,2013,2013Q1,2013-03,2583.0469644902632,26.4,📉 Cooling
4810130.0,GANSW716555111,Sold,NSW,42/303-307 PENSHURST ST,NORTH WILLOUGHBY,3.0,3.0,2.0,0 m²,0.0,11205766200,12101168725,2068,North Willoughby,unit,2013-03-06,838000.0,False,North Willoughby unit buy,927028.2952548331,2013-03-06,838000.0,nswlrs,UNKNOWN,,2013-03-06,2013,2013Q1,2013-03,,75.0,📈 Growing
3933926.0,GANSW717548309,Sold,NSW,4/20 BARCOO ST,ROSEVILLE,,,,,,10840660000,12101168408,2069,Roseville,unit,2013-03-08,305000.0,False,Roseville unit buy,357679.2364990689,2013-03-08,305000.0,nswlrs,UNKNOWN,,2013-03-08,2013,2013Q1,2013-03,,26.4,📉 Cooling
565341.0,GANSW718464009,Sold,NSW,2/260 PENSHURST ST,NORTH WILLOUGHBY,2.0,2.0,1.0,0 m²,169.0,11204703900,12101168704,2068,North Willoughby,unit,2013-03-12,817000.0,False,North Willoughby unit buy,925287.7155172414,2013-03-12,817000.0,nswlrs,UNKNOWN,,2013-03-12,2013,2013Q1,2013-03,4834.319526627219,75.0,📈 Growing
9150764.0,GANSW718503244,Sold,NSW,60/27-33 BOUNDARY ST,ROSEVILLE,,,,,,11205039700,12103140864,2069,Roseville,unit,2013-03-12,1400000.0,False,Roseville unit buy,1407073.1707317072,2013-03-12,1400000.0,nswlrs,UNKNOWN,,2013-03-12,2013,2013Q1,2013-03,,26.4,📉 Cooling
7658643.0,GANSW705562149,Sold,NSW,20 WEEMALA RD,NORTHBRIDGE,3.0,1.0,1.0,0 m²,828.0,10843291000,12101168330,2063,Northbridge (NSW),house,2013-03-14,2420000.0,False,Northbridge (NSW) house buy,1583793.4272300468,2013-03-14,2420000.0,nswlrs,UNKNOWN,,2013-03-14,2013,2013Q1,2013-03,2922.705314009662,70.0,📈 Growing
6426204.0,GANSW705809745,Sold,NSW,53 HILL ST,ROSEVILLE,,,,,,10421512000,12103140843,2069,Roseville,house,2013-03-19,1100000.0,False,Roseville house buy,1320500.0,2013-03-19,1100000.0,nswlrs,UNKNOWN,,2013-03-19,2013,2013Q1,2013-03,,26.4,📉 Cooling
9435397.0,GANSW705810632,Sold,NSW,1/1 SIXTH MILE LN,ROSEVILLE,3.0,2.0,2.0,0 m²,935.0,10421320000,12103140803,2069,Roseville,unit,2013-03-25,865000.0,False,Roseville unit buy,891273.3644859813,2013-03-25,865000.0,nswlrs,UNKNOWN,,2013-03-25,2013,2013Q1,2013-03,925.1336898395722,26.4,📉 Cooling
887665.0,GANSW705562160,Sold,NSW,30 WEEMALA RD,NORTHBRIDGE,2.0,1.0,1.0,0 m²,715.0,10843291000,12101168330,2063,Northbridge (NSW),house,2013-03-25,1960000.0,False,Northbridge (NSW) house buy,1314133.3333333333,2013-03-25,1960000.0,nswlrs,UNKNOWN,,2013-03-25,2013,2013Q1,2013-03,2741.2587412587413,70.0,📈 Growing
4962520.0,GANSW716770611,Sold,NSW,12/28 BARCOO ST,ROSEVILLE,,,,,,10840660000,12101168408,2069,Roseville,unit,2013-03-28,620000.0,False,Roseville unit buy,724387.7551020408,2013-03-28,620000.0,nswlrs,UNKNOWN,,2013-03-28,2013,2013Q1,2013-03,,26.4,📉 Cooling
7159421.0,GANSW716770640,Sold,NSW,39/28 BARCOO ST,ROSEVILLE,,,,,,10840660000,12101168408,2069,Roseville,unit,2013-03-28,660000.0,False,Roseville unit buy,766530.612244898,2013-03-28,660000.0,nswlrs,UNKNOWN,,2013-03-28,2013,2013Q1,2013-03,,26.4,📉 Cooling
4961737.0,GANSW716853249,Sold,NSW,107/28 BARCOO ST,ROSEVILLE,,,,,,10840660000,12101168408,2069,Roseville,unit,2013-03-28,620000.0,False,Roseville unit buy,719406.8582020389,2013-03-28,620000.0,nswlrs,UNKNOWN,,2013-03-28,2013,2013Q1,2013-03,,26.4,📉 Cooling
429712.0,GANSW716853284,Sold,NSW,61/28 BARCOO ST,ROSEVILLE,,,,,,10840660000,12101168408,2069,Roseville,unit,2013-03-28,620000.0,False,Roseville unit buy,716412.8440366973,2013-03-28,620000.0,nswlrs,UNKNOWN,,2013-03-28,2013,2013Q1,2013-03,,26.4,📉 Cooling
2784017.0,GANSW717007800,Sold,NSW,2B VICTORIA AVE,NORTH WILLOUGHBY,4.0,2.0,2.0,0 m²,457.0,11205358500,12101168719,2068,North Willoughby,house,2013-03-28,1330000.0,False,North Willoughby house buy,1279028.5204991088,2013-03-28,1330000.0,nswlrs,UNKNOWN,,2013-03-28,2013,2013Q1,2013-03,2910.2844638949673,75.0,📈 Growing
8708687.0,GANSW705830911,Sold,NSW,120 ROSEVILLE AVE,ROSEVILLE,4.0,3.0,2.0,0 m²,718.0,10421710000,12103140813,2069,Roseville,house,2013-04-04,1815000.0,False,Roseville house buy,1740614.7540983604,2013-04-04,1815000.0,nswlrs,UNKNOWN,,2013-04-04,2013,2013Q2,2013-04,2527.8551532033425,26.4,📉 Cooling
7554530.0,GANSW710642875,Sold,NSW,14/143 SYDNEY ST,NORTH WILLOUGHBY,2.0,1.0,1.0,94 m²,0.0,10841940000,12101168721,2068,North Willoughby,unit,2013-04-12,590000.0,False,North Willoughby unit buy,696897.8494623655,2013-04-12,590000.0,nswlrs,UNKNOWN,,2013-04-12,2013,2013Q2,2013-04,,75.0,📈 Growing
3956396.0,GANSW705820697,Sold,NSW,30 ROSEVILLE AVE,ROSEVILLE,5.0,3.0,2.0,0 m²,1239.0,10421810000,12103140829,2069,Roseville,house,2013-04-16,2850000.0,False,Roseville house buy,1425000.0,2013-04-16,2850000.0,nswlrs,UNKNOWN,,2013-04-16,2013,2013Q2,2013-04,2300.242130750605,26.4,📉 Cooling
9528048.0,GANSW705807033,Sold,NSW,95 BOUNDARY ST,ROSEVILLE,3.0,1.0,1.0,,,10421400000,12103140812,2069,Roseville,house,2013-04-19,880000.0,False,Roseville house buy,1237913.741223671,2013-04-19,880000.0,nswlrs,UNKNOWN,,2013-04-19,2013,2013Q2,2013-04,,26.4,📉 Cooling
6483568.0,GANSW717674316,Sold,NSW,10/175 LOWER GIBBES ST,ROSEVILLE,,,,,,10840640000,12101168408,2069,Roseville,unit,2013-04-19,1001000.0,False,Roseville unit buy,2002000.0,2013-04-19,1001000.0,nswlrs,UNKNOWN,,2013-04-19,2013,2013Q2,2013-04,,26.4,📉 Cooling
8223693.0,GANSW705820617,Sold,NSW,21 GLEN RD,ROSEVILLE,5.0,3.0,2.0,0 m²,999.0,10421190000,12103140842,2069,Roseville,house,2013-04-26,1730000.0,False,Roseville house buy,1800040.4858299594,2013-04-26,1730000.0,nswlrs,UNKNOWN,,2013-04-26,2013,2013Q2,2013-04,1731.7317317317318,26.4,📉 Cooling
7358795.0,GANSW705628839,Sold,NSW,7/21 EASTERN VALLEY WAY,NORTHBRIDGE,1.0,1.0,1.0,0 m²,3998.0,10843230000,12101168314,2063,Northbridge (NSW),unit,2013-04-26,325000.0,False,Northbridge (NSW) unit buy,579742.6470588236,2013-04-26,325000.0,nswlrs,UNKNOWN,,2013-04-26,2013,2013Q2,2013-04,81.29064532266133,70.0,📈 Growing
11198915.0,GANSW710659231,Sold,NSW,3/21 THE GR,ROSEVILLE,2.0,1.0,1.0,0 m²,917.0,10421502000,12103140815,2069,Roseville,unit,2013-05-03,770000.0,False,Roseville unit buy,602525.0,2013-05-03,770000.0,nswlrs,UNKNOWN,,2013-05-03,2013,2013Q2,2013-05,839.6946564885496,26.4,📉 Cooling
10111405.0,GANSW705813370,Sold,NSW,12 MALVERN AVE,ROSEVILLE,3.0,2.0,1.0,0 m²,678.0,10421620000,12103140847,2069,Roseville,house,2013-05-07,1513000.0,False,Roseville house buy,2039063.126252505,2013-05-07,1513000.0,nswlrs,UNKNOWN,,2013-05-07,2013,2013Q2,2013-05,2231.5634218289088,26.4,📉 Cooling
6475241.0,GANSW705827266,Sold,NSW,36 FINDLAY AVE,ROSEVILLE,6.0,3.0,2.0,0 m²,1108.0,10840280000,12103140840,2069,Roseville,house,2013-05-07,1475000.0,False,Roseville house buy,1881075.7946210268,2013-05-07,1475000.0,nswlrs,UNKNOWN,,2013-05-07,2013,2013Q2,2013-05,1331.2274368231047,26.4,📉 Cooling
9759863.0,GANSW718464012,Sold,NSW,32/260 PENSHURST ST,NORTH WILLOUGHBY,1.0,1.0,1.0,0 m²,97.0,11204703900,12101168704,2068,North Willoughby,unit,2013-05-08,605000.0,False,North Willoughby unit buy,679321.1206896552,2013-05-08,605000.0,nswlrs,UNKNOWN,,2013-05-08,2013,2013Q2,2013-05,6237.113402061856,75.0,📈 Growing
1529967.0,GANSW706361317,Sold,NSW,1/222 HIGH ST,NORTH WILLOUGHBY,2.0,2.0,1.0,0 m²,3126.0,10842000000,12101168725,2068,North Willoughby,unit,2013-05-10,820000.0,False,North Willoughby unit buy,1102527.2727272727,2013-05-10,820000.0,nswlrs,UNKNOWN,,2013-05-10,2013,2013Q2,2013-05,262.31605886116444,75.0,📈 Growing
5364410.0,GANSW705831192,Sold,NSW,79 SHIRLEY RD,ROSEVILLE,,,,0 m²,755.0,11205755700,12103140802,2069,Roseville,house,2013-05-10,1280000.0,False,Roseville house buy,1769320.3883495145,2013-05-10,1280000.0,nswlrs,UNKNOWN,,2013-05-10,2013,2013Q2,2013-05,1695.364238410596,26.4,📉 Cooling
12080363.0,GANSW705848359,Sold,NSW,445 PENSHURST ST,ROSEVILLE,4.0,3.0,2.0,0 m²,689.0,10840370000,12101168408,2069,Roseville,house,2013-05-11,1156500.0,False,Roseville house buy,1646429.39481268,2013-05-11,1156500.0,nswlrs,UNKNOWN,,2013-05-11,2013,2013Q2,2013-05,1678.5195936139332,26.4,📉 Cooling
4691990.0,GANSW718161775,Sold,NSW,16/283 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843530000,12101168303,2063,Northbridge (NSW),unit,2013-05-11,715000.0,False,Northbridge (NSW) unit buy,718592.9648241206,2013-05-11,715000.0,nswlrs,UNKNOWN,,2013-05-11,2013,2013Q2,2013-05,,70.0,📈 Growing
3913816.0,GANSW705823624,Sold,NSW,19 BANCROFT AVE,ROSEVILLE,6.0,2.0,2.0,0 m²,1863.0,11237130000,12103140863,2069,Roseville,house,2013-05-11,3700000.0,False,Roseville house buy,1850000.0,2013-05-11,3700000.0,nswlrs,UNKNOWN,,2013-05-11,2013,2013Q2,2013-05,1986.0440150295224,26.4,📉 Cooling
4834540.0,GANSW705841049,Sold,NSW,55 HILL ST,ROSEVILLE,,,,,,10421512000,12103140843,2069,Roseville,house,2013-05-13,960000.0,False,Roseville house buy,1187766.9902912623,2013-05-13,960000.0,nswlrs,UNKNOWN,,2013-05-13,2013,2013Q2,2013-05,,26.4,📉 Cooling
2801661.0,GANSW706409138,Sold,NSW,20 MACMAHON ST,NORTH WILLOUGHBY,3.0,2.0,1.0,0 m²,300.0,10841890000,12101168725,2068,North Willoughby,house,2013-05-17,1227000.0,True,North Willoughby house buy,1397843.6788154896,2013-05-17,1227000.0,nswlrs,UNKNOWN,,2013-05-17,2013,2013Q2,2013-05,4090.0,75.0,📈 Growing
6198442.0,GANSW718693197,Sold,NSW,301/160 SAILORS BAY RD,NORTHBRIDGE,,,,,,11205367800,12101168315,2063,Northbridge (NSW),unit,2013-05-17,2150000.0,False,Northbridge (NSW) unit buy,1621330.357142857,2013-05-17,2150000.0,nswlrs,UNKNOWN,,2013-05-17,2013,2013Q2,2013-05,,70.0,📈 Growing
6303656.0,GANSW705824539,Sold,NSW,22 PARADISE AVE,ROSEVILLE,5.0,2.0,2.0,0 m²,632.0,10840320000,12101168402,2069,Roseville,house,2013-05-18,2285000.0,False,Roseville house buy,1848364.8036253776,2013-05-18,2285000.0,nswlrs,UNKNOWN,,2013-05-18,2013,2013Q2,2013-05,3615.506329113924,26.4,📉 Cooling
613974.0,GANSW705813371,Sold,NSW,14 MALVERN AVE,ROSEVILLE,6.0,4.0,2.0,431 m²,678.0,10421620000,12103140847,2069,Roseville,house,2013-05-22,1470000.0,False,Roseville house buy,2026992.1875,2013-05-22,1470000.0,nswlrs,UNKNOWN,,2013-05-22,2013,2013Q2,2013-05,2168.141592920354,26.4,📉 Cooling
5438801.0,GANSW718503209,Sold,NSW,29/27-33 BOUNDARY ST,ROSEVILLE,,,,,,11205039700,12103140864,2069,Roseville,unit,2013-05-24,1300000.0,False,Roseville unit buy,1403460.2076124568,2013-05-24,1300000.0,nswlrs,UNKNOWN,,2013-05-24,2013,2013Q2,2013-05,,26.4,📉 Cooling
8624006.0,GANSW705823095,Sold,NSW,40 CARNARVON RD,ROSEVILLE,5.0,3.0,2.0,0 m²,1290.0,10421731000,12103140817,2069,Roseville,house,2013-05-25,1937500.0,False,Roseville house buy,1628324.4680851065,2013-05-25,1937500.0,nswlrs,UNKNOWN,,2013-05-25,2013,2013Q2,2013-05,1501.937984496124,26.4,📉 Cooling
9899123.0,GANSW705844793,Sold,NSW,37 VICTORIA ST,ROSEVILLE,3.0,2.0,3.0,0 m²,594.0,10421590000,12103140863,2069,Roseville,house,2013-06-01,1864000.0,False,Roseville house buy,1495144.9735449736,2013-06-01,1864000.0,nswlrs,UNKNOWN,,2013-06-01,2013,2013Q2,2013-06,3138.047138047138,26.4,📉 Cooling
10818860.0,GANSW705823642,Sold,NSW,3 ALEXANDER PDE,ROSEVILLE,4.0,3.0,2.0,0 m²,697.0,10421210000,12103140832,2069,Roseville,house,2013-06-03,1758000.0,True,Roseville house buy,1911313.953488372,2013-06-03,1758000.0,nswlrs,UNKNOWN,,2013-06-03,2013,2013Q2,2013-06,2522.238163558106,26.4,📉 Cooling
3556929.0,GANSW705827231,Sold,NSW,105 BOUNDARY ST,ROSEVILLE,3.0,3.0,2.0,,,10421400000,12103140812,2069,Roseville,house,2013-06-04,980000.0,False,Roseville house buy,1398238.5505787618,2013-06-04,980000.0,nswlrs,UNKNOWN,,2013-06-04,2013,2013Q2,2013-06,,26.4,📉 Cooling
8210616.0,GANSW710607533,Sold,NSW,8/293-297 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843540000,12101168303,2063,Northbridge (NSW),unit,2013-06-04,715000.0,False,Northbridge (NSW) unit buy,763461.1111111111,2013-06-04,715000.0,nswlrs,UNKNOWN,,2013-06-04,2013,2013Q2,2013-06,,70.0,📈 Growing
11501836.0,GANSW718693199,Sold,NSW,303/160 SAILORS BAY RD,NORTHBRIDGE,,,,,,11205367800,12101168315,2063,Northbridge (NSW),unit,2013-06-04,599000.0,False,Northbridge (NSW) unit buy,455734.5871559633,2013-06-04,599000.0,nswlrs,UNKNOWN,,2013-06-04,2013,2013Q2,2013-06,,70.0,📈 Growing
8020545.0,GANSW705851373,Sold,NSW,14/2A SHIRLEY RD,ROSEVILLE,3.0,1.0,1.0,125 m²,25480.0,11209190000,12103140803,2069,Roseville,unit,2013-06-04,698000.0,False,Roseville unit buy,722662.2843056697,2013-06-04,698000.0,nswlrs,UNKNOWN,,2013-06-04,2013,2013Q2,2013-06,27.39403453689168,26.4,📉 Cooling
5460389.0,GANSW705807030,Sold,NSW,92 BOUNDARY ST,ROSEVILLE,,,,,,10839070000,12101168432,2069,Roseville,house,2013-06-05,1458000.0,False,Roseville house buy,2371970.1492537316,2013-06-05,1458000.0,nswlrs,UNKNOWN,,2013-06-05,2013,2013Q2,2013-06,,26.4,📉 Cooling
11195464.0,GANSW717718099,Sold,NSW,33/2A SHIRLEY RD,ROSEVILLE,,,,0 m²,0.0,11209190000,12103140803,2069,Roseville,unit,2013-06-06,480000.0,False,Roseville unit buy,511158.5866885785,2013-06-06,480000.0,nswlrs,UNKNOWN,,2013-06-06,2013,2013Q2,2013-06,,26.4,📉 Cooling
2166096.0,GANSW705830816,Sold,NSW,75 HILL ST,ROSEVILLE,2.0,1.0,3.0,0 m²,647.0,10421501000,12103140815,2069,Roseville,house,2013-06-07,1270000.0,False,Roseville house buy,1016335.9788359788,2013-06-07,1270000.0,nswlrs,UNKNOWN,,2013-06-07,2013,2013Q2,2013-06,1962.9057187017002,26.4,📉 Cooling
7628825.0,GANSW705569260,Sold,NSW,6 MIOWERA RD,NORTHBRIDGE,6.0,3.0,5.0,0 m²,569.0,10843331000,12101168328,2063,Northbridge (NSW),house,2013-06-07,3400000.0,False,Northbridge (NSW) house buy,2565251.6411378556,2013-06-07,3400000.0,nswlrs,UNKNOWN,,2013-06-07,2013,2013Q2,2013-06,5975.395430579965,70.0,📈 Growing
5796480.0,GANSW705608225,Sold,NSW,4/21 EASTERN VALLEY WAY,NORTHBRIDGE,1.0,1.0,,0 m²,40000.0,10843230000,12101168314,2063,Northbridge (NSW),unit,2013-06-11,298000.0,False,Northbridge (NSW) unit buy,529607.3529411765,2013-06-11,298000.0,nswlrs,UNKNOWN,,2013-06-11,2013,2013Q2,2013-06,7.45,70.0,📈 Growing
2357722.0,GANSW710604109,Sold,NSW,1/282 SAILORS BAY RD,NORTHBRIDGE,,,,,,11205667000,12101168323,2063,Northbridge (NSW),unit,2013-06-11,400000.0,False,Northbridge (NSW) unit buy,443750.0,2013-06-11,400000.0,nswlrs,UNKNOWN,,2013-06-11,2013,2013Q2,2013-06,,70.0,📈 Growing
9640603.0,GANSW706364723,Sold,NSW,21 ALEXANDER AVE,NORTH WILLOUGHBY,4.0,2.0,2.0,0 m²,558.0,10842250000,12101168723,2068,North Willoughby,house,2013-06-12,1810000.0,False,North Willoughby house buy,1535148.148148148,2013-06-12,1810000.0,nswlrs,UNKNOWN,,2013-06-12,2013,2013Q2,2013-06,3243.727598566308,75.0,📈 Growing
3203979.0,GANSW705824523,Sold,NSW,1 VICTORIA ST,ROSEVILLE,2.0,2.0,1.0,87 m²,803.0,11217390000,12103140861,2069,Roseville,house,2013-06-12,2650000.0,False,Roseville house buy,1760000.0,2013-06-12,2650000.0,nswlrs,UNKNOWN,,2013-06-12,2013,2013Q2,2013-06,3300.1245330012453,26.4,📉 Cooling
10868494.0,GANSW705838032,Sold,NSW,5 VICTORIA ST,ROSEVILLE,3.0,2.0,2.0,0 m²,13725.0,11217390000,12103140861,2069,Roseville,house,2013-06-12,2838000.0,False,Roseville house buy,1819265.0943396227,2013-06-12,2838000.0,nswlrs,UNKNOWN,,2013-06-12,2013,2013Q2,2013-06,206.775956284153,26.4,📉 Cooling
6495384.0,GANSW716985271,Sold,NSW,10 STRATHMORE PDE,ROSEVILLE,5.0,3.0,4.0,0 m²,635.0,10840431000,12101168438,2069,Roseville,house,2013-06-13,125000.0,False,Roseville house buy,126431.29770992366,2013-06-13,125000.0,nswlrs,UNKNOWN,,2013-06-13,2013,2013Q2,2013-06,196.8503937007874,26.4,📉 Cooling
11977598.0,GANSW710604110,Sold,NSW,3/282 SAILORS BAY RD,NORTHBRIDGE,,,,,,11205667000,12101168323,2063,Northbridge (NSW),unit,2013-06-14,480000.0,False,Northbridge (NSW) unit buy,525600.0,2013-06-14,480000.0,nswlrs,UNKNOWN,,2013-06-14,2013,2013Q2,2013-06,,70.0,📈 Growing
3948124.0,GANSW705854167,Sold,NSW,10 BANCROFT AVE,ROSEVILLE,3.0,1.0,1.0,0 m²,843.0,10421531000,12103140843,2069,Roseville,house,2013-06-15,1952500.0,False,Roseville house buy,1208500.0,2013-06-15,1952500.0,nswlrs,UNKNOWN,,2013-06-15,2013,2013Q2,2013-06,2316.132858837485,26.4,📉 Cooling
11307358.0,GANSW705847784,Sold,NSW,6 RAWHITI ST,ROSEVILLE,4.0,2.0,1.0,0 m²,975.0,10421490000,12103140815,2069,Roseville,house,2013-06-22,1220000.0,False,Roseville house buy,1260292.2152043225,2013-06-22,1220000.0,nswlrs,UNKNOWN,,2013-06-22,2013,2013Q2,2013-06,1251.2820512820513,26.4,📉 Cooling
11638054.0,GANSW717869470,Sold,NSW,17/30-32 BARCOO ST,ROSEVILLE,,,,,,10840660000,12101168408,2069,Roseville,unit,2013-06-27,433000.0,False,Roseville unit buy,499677.17996289424,2013-06-27,433000.0,nswlrs,UNKNOWN,,2013-06-27,2013,2013Q2,2013-06,,26.4,📉 Cooling
11509576.0,GANSW717869479,Sold,NSW,25/30-32 BARCOO ST,ROSEVILLE,,,,,,10840660000,12101168408,2069,Roseville,unit,2013-06-27,365000.0,False,Roseville unit buy,421415.270018622,2013-06-27,365000.0,nswlrs,UNKNOWN,,2013-06-27,2013,2013Q2,2013-06,,26.4,📉 Cooling
10023877.0,GANSW710603593,Sold,NSW,2/293-297 SAILORS BAY RD,NORTHBRIDGE,,,,,,10843540000,12101168303,2063,Northbridge (NSW),unit,2013-06-27,695000.0,False,Northbridge (NSW) unit buy,742105.5555555555,2013-06-27,695000.0,nswlrs,UNKNOWN,,2013-06-27,2013,2013Q2,2013-06,,70.0,📈 Growing
8788315.0,GANSW705820662,Sold,NSW,5 GLEN RD,ROSEVILLE,4.0,2.0,1.0,170 m²,999.0,10421190000,12103140842,2069,Roseville,house,2013-06-28,1010000.0,False,Roseville house buy,1185866.3838812301,2013-06-28,1010000.0,nswlrs,UNKNOWN,,2013-06-28,2013,2013Q2,2013-06,1011.011011011011,26.4,📉 Cooling
5373286.0,GANSW705820646,Sold,NSW,22 ROSEVILLE AVE,ROSEVILLE,4.0,2.0,2.0,0 m²,778.0,10421810000,12103140829,2069,Roseville,house,2013-06-28,1965000.0,False,Roseville house buy,982500.0,2013-06-28,1965000.0,nswlrs,UNKNOWN,,2013-06-28,2013,2013Q2,2013-06,2525.706940874036,26.4,📉 Cooling
7646826.0,GANSW705848334,Sold,NSW,13/2 FINDLAY AVE,ROSEVILLE,2.0,1.0,1.0,0 m²,89.0,10840270000,12103140840,2069,Roseville,unit,2013-06-28,525000.0,False,Roseville unit buy,705825.8642765685,2013-06-28,525000.0,nswlrs,UNKNOWN,,2013-06-28,2013,2013Q2,2013-06,5898.876404494382,26.4,📉 Cooling
7795188.0,GANSW705550467,Sold,NSW,19 WEETALIBAH RD,NORTHBRIDGE,4.0,3.0,2.0,0 m²,696.0,10843380000,12101168334,2063,Northbridge (NSW),house,2013-06-28,3700000.0,False,Northbridge (NSW) house buy,4106823.5995232416,2013-06-28,3700000.0,nswlrs,UNKNOWN,,2013-06-28,2013,2013Q2,2013-06,5316.091954022989,70.0,📈 Growing
6796219.0,GANSW705820700,Sold,NSW,33 ROSEVILLE AVE,ROSEVILLE,4.0,3.0,2.0,0 m²,1341.0,10421660000,12103140814,2069,Roseville,house,2013-07-04,2500000.0,False,Roseville house buy,1760104.302477184,2013-07-04,2500000.0,nswlrs,UNKNOWN,,2013-07-04,2013,2013Q3,2013-07,1864.2803877703207,26.4,📉 Cooling
306819.0,GANSW706433474,Sold,NSW,16/290-296 PENSHURST ST,NORTH WILLOUGHBY,3.0,2.0,2.0,177 m²,1892.0,10841920000,12101168721,2068,North Willoughby,unit,2013-07-04,850000.0,False,North Willoughby unit buy,828867.4033149172,2013-07-04,850000.0,nswlrs,UNKNOWN,,2013-07-04,2013,2013Q3,2013-07,449.2600422832981,75.0,📈 Growing
6483571.0,GANSW717674322,Sold,NSW,13/175 LOWER GIBBES ST,ROSEVILLE,,,,,,10840640000,12101168408,2069,Roseville,unit,2013-07-05,1350000.0,False,Roseville unit buy,2700000.0,2013-07-05,1350000.0,nswlrs,UNKNOWN,,2013-07-05,2013,2013Q3,2013-07,,26.4,📉 Cooling
574058.0,GANSW717674324,Sold,NSW,14/175 LOWER GIBBES ST,ROSEVILLE,,,,,,10840640000,12101168408,2069,Roseville,unit,2013-07-05,1350000.0,False,Roseville unit buy,2700000.0,2013-07-05,1350000.0,nswlrs,UNKNOWN,,2013-07-05,2013,2013Q3,2013-07,,26.4,📉 Cooling
1827445.0,GANSW706436839,Sold,NSW,13/290-296 PENSHURST ST,NORTH WILLOUGHBY,2.0,2.0,2.0,0 m²,0.0,10841920000,12101168721,2068,North Willoughby,unit,2013-07-05,740000.0,False,North Willoughby unit buy,721597.8835978836,2013-07-05,740000.0,nswlrs,UNKNOWN,,2013-07-05,2013,2013Q3,2013-07,,75.0,📈 Growing
2117690.0,GANSW706430056,Sold,NSW,16 ROSEWALL ST,NORTH WILLOUGHBY,3.0,1.0,2.0,0 m²,563.0,11205359600,12101168709,2068,North Willoughby,house,2013-07-06,1450000.0,False,North Willoughby house buy,1951375.2455795677,2013-07-06,1450000.0,nswlrs,UNKNOWN,,2013-07-06,2013,2013Q3,2013-07,2575.4884547069273,75.0,📈 Growing
5819105.0,GANSW705561565,Sold,NSW,49 NEEWORRA RD,NORTHBRIDGE,4.0,3.0,2.0,696 m²,702.0,10843390000,12101168304,2063,Northbridge (NSW),house,2013-07-09,2850000.0,True,Northbridge (NSW) house buy,2850000.0,2013-07-09,2850000.0,nswlrs,UNKNOWN,,2013-07-09,2013,2013Q3,2013-07,4059.82905982906,70.0,📈 Growing
6207200.0,GANSW705577201,Sold,NSW,16 BOURMAC AVE,NORTHBRIDGE,4.0,3.0,2.0,0 m²,1195.0,10843340000,12101168328,2063,Northbridge (NSW),house,2013-07-19,2300000.0,True,Northbridge (NSW) house buy,2141875.0,2013-07-19,2300000.0,nswlrs,UNKNOWN,,2013-07-19,2013,2013Q3,2013-07,1924.6861924686193,70.0,📈 Growing
6430136.0,GANSW717950236,Sold,NSW,38/384 EASTERN VALLEY WAY,ROSEVILLE,,,,0 m²,0.0,10840640000,12101168408,2069,Roseville,unit,2013-07-23,82000.0,False,Roseville unit buy,164000.0,2013-07-23,82000.0,nswlrs,UNKNOWN,,2013-07-23,2013,2013Q3,2013-07,,26.4,📉 Cooling
